YEAR;MONTH;DAY;HOUR;TH;RAIN;RADIATION;WIND;RH
2018;1;17;23;3.7;0;0;2;64
2018;1;18;0;2.2;0;0;1;72
2018;1;18;1;1.7;0;0;1;76
2018;1;18;2;2.1;0;0;2;79
2018;1;18;3;1.2;0;0;1;80
2018;1;18;4;0.7;0;0;2;81
2018;1;18;5;0.1;0;0;1;84
2018;1;18;6;0.6;0;1;2;83
2018;1;18;7;1.8;0;12;0;82
2018;1;18;8;4.7;0;44;4;74
2018;1;18;9;8.8;0;92;2;65
2018;1;18;10;10.7;0;127;3;63
2018;1;18;11;11.8;0;141;5;62
2018;1;18;12;13;0;111;6;55
2018;1;18;13;14.1;0;121;4;53
2018;1;18;14;13.3;0;74;4;55
2018;1;18;15;13.1;0;45;5;58
2018;1;18;16;10;0;3;1;71
2018;1;18;17;8.2;0;0;1;79
2018;1;18;18;7.5;0;0;0;83
2018;1;18;19;7.5;0;0;2;82
2018;1;18;20;7;0;0;2;82
2018;1;18;21;5.4;0;0;2;87
2018;1;18;22;5;0;0;1;90
2018;1;18;23;4.2;0;0;1;90
2018;1;19;0;4.4;0;0;1;91
2018;1;19;1;4;0;0;1;92
2018;1;19;2;3.5;0;0;0;92
2018;1;19;3;2.8;0;0;1;93
2018;1;19;4;3;0;0;1;93
2018;1;19;5;3.1;0;0;2;93
2018;1;19;6;3.1;0;0;3;93
2018;1;19;7;3.4;0;8;1;93
2018;1;19;8;7;0;36;4;86
2018;1;19;9;10.1;0;106;7;70
2018;1;19;10;12.5;0;141;8;61
2018;1;19;11;13.4;0;159;11;54
2018;1;19;12;14.3;0;154;10;49
2018;1;19;13;14.4;0;125;11;46
2018;1;19;14;13;0;73;13;49
2018;1;19;15;11.8;0;38;10;51
2018;1;19;16;9.6;0;3;4;58
2018;1;19;17;8.1;0;0;2;65
2018;1;19;18;6.9;0;0;1;71
2018;1;19;19;6.7;0;0;1;73
2018;1;19;20;7.3;0;0;1;70
2018;1;19;21;6;0;0;1;77
2018;1;19;22;8.3;0;0;2;66
2018;1;19;23;8.9;0;0;5;59
2018;1;20;0;7.6;0;0;7;66
2018;1;20;1;6.6;0;0;6;70
2018;1;20;2;5.7;0;0;3;73
2018;1;20;3;4.6;0;0;2;78
2018;1;20;4;4.4;0;0;3;78
2018;1;20;5;3.1;0;0;2;82
2018;1;20;6;1.2;0;0;1;88
2018;1;20;7;3.3;0;15;1;85
2018;1;20;8;6.5;0;59;2;72
2018;1;20;9;7.3;0;51;3;71
2018;1;20;10;7.7;0;44;5;68
2018;1;20;11;8.4;0;30;4;67
2018;1;20;12;8.7;0;15;4;64
2018;1;20;13;8.5;0;11;6;69
2018;1;20;14;7.9;0;13;6;78
2018;1;20;15;8.4;0;16;7;78
2018;1;20;16;8.3;0;2;6;82
2018;1;20;17;8.3;0;0;4;82
2018;1;20;18;8.1;0;0;5;82
2018;1;20;19;7.7;0;0;4;84
2018;1;20;20;7.6;0;0;2;86
2018;1;20;21;7.8;0;0;2;86
2018;1;20;22;7.1;0;0;2;88
2018;1;20;23;7;0;0;3;87
2018;1;21;0;7.1;0;0;2;88
2018;1;21;1;6.5;0;0;3;89
2018;1;21;2;6.5;0;0;4;89
2018;1;21;3;6.5;0;0;2;90
2018;1;21;4;7.1;0;0;4;89
2018;1;21;5;8.4;0;0;2;83
2018;1;21;6;9.8;0;0;5;77
2018;1;21;7;11.2;0;10;11;67
2018;1;21;8;12.8;0;60;12;58
2018;1;21;9;13.9;0;108;17;51
2018;1;21;10;14.2;0;142;22;49
2018;1;21;11;14.4;0;159;23;48
2018;1;21;12;13.9;0;155;22;51
2018;1;21;13;13.5;0;133;21;52
2018;1;21;14;13.4;0;94;19;54
2018;1;21;15;12.7;0;41;14;56
2018;1;21;16;11.2;0;3;7;63
2018;1;21;17;10.6;0;0;7;68
2018;1;21;18;10.2;0;0;8;71
2018;1;21;19;9.7;0;0;6;74
2018;1;21;20;10.2;0;0;6;74
2018;1;21;21;10.3;0;0;7;76
2018;1;21;22;9.6;0;0;3;79
2018;1;21;23;10.8;0;0;3;77
2018;1;22;0;8.1;0;0;2;85
2018;1;22;1;8.6;0;0;1;85
2018;1;22;2;7.3;0;0;3;85
2018;1;22;3;7.1;0;0;2;89
2018;1;22;4;7;0;0;2;87
2018;1;22;5;8.1;0;0;2;85
2018;1;22;6;7.6;0;0;1;87
2018;1;22;7;10;0;18;2;81
2018;1;22;8;14.5;0;67;3;66
2018;1;22;9;16.7;0;70;2;59
2018;1;22;10;18.7;0;154;9;47
2018;1;22;11;18.3;0;178;11;46
2018;1;22;12;16.2;0;40;6;53
2018;1;22;13;15.9;0;15;7;54
2018;1;22;14;16.2;0;16;5;54
2018;1;22;15;15.5;0;13;6;58
2018;1;22;16;14.7;0;2;7;68
2018;1;22;17;13.9;0;0;7;76
2018;1;22;18;13.8;0;0;7;76
2018;1;22;19;13.2;0;0;5;70
2018;1;22;20;13.1;0;0;6;68
2018;1;22;21;12.3;0;0;4;68
2018;1;22;22;11.7;0;0;4;69
2018;1;22;23;11.8;0;0;8;73
2018;1;23;0;12.7;0;0;9;71
2018;1;23;1;12.7;0;0;14;69
2018;1;23;2;11.9;0;0;11;66
2018;1;23;3;11.2;0;0;14;66
2018;1;23;4;10.6;0;0;12;68
2018;1;23;5;10.5;0;0;17;64
2018;1;23;6;9.8;0;0;18;66
2018;1;23;7;10.2;0;12;14;65
2018;1;23;8;11.3;0;65;18;60
2018;1;23;9;12.5;0;114;19;56
2018;1;23;10;13.4;0;148;22;52
2018;1;23;11;14;0;166;16;49
2018;1;23;12;14.5;0;164;17;49
2018;1;23;13;14.8;0;141;18;46
2018;1;23;14;14.9;0;100;17;45
2018;1;23;15;14;0;48;14;49
2018;1;23;16;12.9;0;4;11;54
2018;1;23;17;12.1;0;0;13;56
2018;1;23;18;11.7;0;0;9;57
2018;1;23;19;11.6;0;0;10;58
2018;1;23;20;11.2;0;0;10;59
2018;1;23;21;10.5;0;0;7;61
2018;1;23;22;10.5;0;0;8;61
2018;1;23;23;6.7;0;0;2;77
2018;1;24;0;4.7;0;0;1;85
2018;1;24;1;4.3;0;0;2;85
2018;1;24;2;4;0;0;1;84
2018;1;24;3;3.8;0;0;1;84
2018;1;24;4;3.3;0;0;2;84
2018;1;24;5;2.2;0;0;1;89
2018;1;24;6;2.2;0;0;1;89
2018;1;24;7;4.6;0;13;1;81
2018;1;24;8;9.1;0;63;2;68
2018;1;24;9;12;0;107;3;64
2018;1;24;10;14;0;139;4;61
2018;1;24;11;14.2;0;149;9;63
2018;1;24;12;13.9;0;56;7;64
2018;1;24;13;14.1;0;51;5;65
2018;1;24;14;15.4;0;69;6;62
2018;1;24;15;13.7;0;42;6;69
2018;1;24;16;11.3;0;4;3;78
2018;1;24;17;8.1;0;0;1;88
2018;1;24;18;6.9;0;0;0;92
2018;1;24;19;6.7;0;0;0;93
2018;1;24;20;8;0;0;2;89
2018;1;24;21;7.6;0;0;1;91
2018;1;24;22;9;0;0;2;85
2018;1;24;23;10.1;0;0;4;80
2018;1;25;0;10.5;0;0;5;78
2018;1;25;1;10.9;0;0;3;76
2018;1;25;2;11.1;0;0;5;76
2018;1;25;3;11.5;0;0;5;73
2018;1;25;4;11.7;0;0;6;73
2018;1;25;5;11.7;0;0;6;73
2018;1;25;6;11.8;0;0;5;75
2018;1;25;7;12;0;3;5;75
2018;1;25;8;12.7;0;19;6;72
2018;1;25;9;13.2;0;24;7;71
2018;1;25;10;13.7;0;17;8;69
2018;1;25;11;13.2;0;14;10;74
2018;1;25;12;13.4;0;21;11;74
2018;1;25;13;14.5;0;37;9;70
2018;1;25;14;14;0;48;17;72
2018;1;25;15;13.5;0;20;10;73
2018;1;25;16;13;0;3;10;72
2018;1;25;17;13;0;0;9;73
2018;1;25;18;12.9;0;0;6;72
2018;1;25;19;12.4;0;0;7;75
2018;1;25;20;12.2;0;0;8;76
2018;1;25;21;12.5;0;0;7;74
2018;1;25;22;12.5;0;0;8;73
2018;1;25;23;12.6;0;0;8;72
2018;1;26;0;12.3;0;0;8;73
2018;1;26;1;12.7;0;0;12;71
2018;1;26;2;13.1;0;0;11;67
2018;1;26;3;12.7;0;0;9;69
2018;1;26;4;12.6;0;0;10;69
2018;1;26;5;12.8;0;0;8;65
2018;1;26;6;12.3;0;0;10;69
2018;1;26;7;12.7;1.5;7;10;68
2018;1;26;8;12.4;0;12;15;72
2018;1;26;9;11;0.5;9;8;87
2018;1;26;10;6.8;2.5;4;10;90
2018;1;26;11;5.4;4;5;15;91
2018;1;26;12;4.6;5.5;5;12;91
2018;1;26;13;4.6;0.5;7;15;91
2018;1;26;14;4.8;1;5;17;90
2018;1;26;15;4.8;5.5;2;14;91
2018;1;26;16;4.6;7.5;0;16;91
2018;1;26;17;4.6;7.5;0;17;91
2018;1;26;18;4.6;5;0;18;91
2018;1;26;19;4.4;3.5;0;19;90
2018;1;26;20;4.3;6;0;19;91
2018;1;26;21;4.6;8;0;21;91
2018;1;26;22;4.6;3.5;0;19;92
2018;1;26;23;4.6;0.5;0;18;91
2018;1;27;0;4.8;0;0;17;89
2018;1;27;1;5.1;0;0;14;87
2018;1;27;2;5.2;0;0;14;86
2018;1;27;3;5.1;0.5;0;8;90
2018;1;27;4;5;0;0;9;88
2018;1;27;5;5.4;0;0;11;87
2018;1;27;6;5.5;0;0;7;86
2018;1;27;7;6.5;0;10;8;83
2018;1;27;8;7;0;24;6;85
2018;1;27;9;7.5;0;29;7;86
2018;1;27;10;6.9;4.5;11;8;90
2018;1;27;11;7.2;1.5;23;9;91
2018;1;27;12;7.8;0;27;7;91
2018;1;27;13;8.9;0;82;8;87
2018;1;27;14;10.1;0;55;7;81
2018;1;27;15;9.8;0;45;8;79
2018;1;27;16;8.6;0;6;6;81
2018;1;27;17;7.8;0;0;6;82
2018;1;27;18;7.3;0;0;6;83
2018;1;27;19;7;0;0;7;84
2018;1;27;20;6.6;0;0;3;85
2018;1;27;21;7.1;0;0;7;82
2018;1;27;22;6.8;0;0;7;83
2018;1;27;23;6.6;0;0;5;83
2018;1;28;0;4.6;0;0;2;89
2018;1;28;1;4.1;0;0;1;90
2018;1;28;2;4.1;0;0;3;91
2018;1;28;3;3.7;0;0;3;92
2018;1;28;4;2.4;0;0;1;93
2018;1;28;5;1.6;0;0;1;94
2018;1;28;6;3.4;0;0;3;92
2018;1;28;7;6.5;0;15;5;84
2018;1;28;8;8.2;0;71;6;79
2018;1;28;9;9.7;0;115;12;75
2018;1;28;10;10.4;0;151;14;70
2018;1;28;11;11.5;0;170;16;67
2018;1;28;12;12.1;0;171;14;63
2018;1;28;13;12.3;0;149;15;54
2018;1;28;14;12;0;108;19;52
2018;1;28;15;11.7;0;58;13;50
2018;1;28;16;10.5;0;8;12;55
2018;1;28;17;9.8;0;0;12;62
2018;1;28;18;9.4;0;0;11;66
2018;1;28;19;9.1;0;0;9;69
2018;1;28;20;9.1;0;0;10;70
2018;1;28;21;8.9;0;0;9;73
2018;1;28;22;8.9;0;0;10;76
2018;1;28;23;8.8;0;0;10;78
2018;1;29;0;8.3;0;0;10;80
2018;1;29;1;7;0;0;7;82
2018;1;29;2;5.9;0;0;5;86
2018;1;29;3;4.2;0;0;1;90
2018;1;29;4;5.1;0;0;3;87
2018;1;29;5;4.2;0;0;4;88
2018;1;29;6;2.5;0;0;3;89
2018;1;29;7;4.3;0;16;2;86
2018;1;29;8;8.1;0;74;2;79
2018;1;29;9;9.5;0;120;7;74
2018;1;29;10;10.9;0;154;8;69
2018;1;29;11;12.6;0;173;9;65
2018;1;29;12;13.4;0;169;8;63
2018;1;29;13;14.1;0;149;7;61
2018;1;29;14;14;0;108;6;62
2018;1;29;15;12.9;0;56;5;67
2018;1;29;16;10.4;0;8;5;75
2018;1;29;17;9.3;0;0;4;78
2018;1;29;18;8.7;0;0;5;80
2018;1;29;19;9;0;0;7;80
2018;1;29;20;9;0;0;10;80
2018;1;29;21;9;0;0;10;79
2018;1;29;22;9.1;0;0;11;79
2018;1;29;23;9.1;0;0;11;78
2018;1;30;0;8.9;0;0;13;79
2018;1;30;1;9;0;0;11;80
2018;1;30;2;8.3;0;0;9;80
2018;1;30;3;6.6;0;0;5;84
2018;1;30;4;3.1;0;0;3;90
2018;1;30;5;2.7;0;0;1;92
2018;1;30;6;2.2;0;0;1;92
2018;1;30;7;3.9;0;14;2;88
2018;1;30;8;6.6;0;76;4;80
2018;1;30;9;9.4;0;118;5;75
2018;1;30;10;11.3;0;147;7;69
2018;1;30;11;12.4;0;162;14;61
2018;1;30;12;13;0;161;16;60
2018;1;30;13;12.6;0;149;16;60
2018;1;30;14;12.3;0;111;15;59
2018;1;30;15;11.4;0;58;14;61
2018;1;30;16;9.9;0;9;9;67
2018;1;30;17;9;0;0;4;71
2018;1;30;18;8.3;0;0;6;74
2018;1;30;19;6.5;0;0;2;80
2018;1;30;20;4;0;0;0;89
2018;1;30;21;3.2;0;0;2;92
2018;1;30;22;2;0;0;0;92
2018;1;30;23;2.5;0;0;1;93
2018;1;31;0;3.6;0;0;1;92
2018;1;31;1;4.7;0;0;1;92
2018;1;31;2;4.9;0;0;2;89
2018;1;31;3;3.8;0;0;2;90
2018;1;31;4;2.7;0;0;1;92
2018;1;31;5;1.6;0;0;0;93
2018;1;31;6;2;0;0;1;94
2018;1;31;7;2.9;0;14;1;94
2018;1;31;8;5.8;0;46;0;89
2018;1;31;9;7.8;0;91;3;84
2018;1;31;10;11.4;0;153;2;69
2018;1;31;11;12.3;0;170;3;62
2018;1;31;12;12.2;0;142;7;64
2018;1;31;13;11.3;0;79;8;67
2018;1;31;14;10.8;0;39;6;71
2018;1;31;15;10.6;0;13;4;73
2018;1;31;16;10.2;0;2;2;75
2018;1;31;17;9.8;0;0;1;78
2018;1;31;18;9.3;0;0;1;81
2018;1;31;19;9.3;0;0;2;80
2018;1;31;20;8.9;0;0;2;81
2018;1;31;21;8.6;0;0;1;83
2018;1;31;22;8.4;0;0;3;82
2018;1;31;23;7.6;0;0;4;86
2018;2;1;0;7.3;0;0;4;85
2018;2;1;1;7.2;0;0;2;87
2018;2;1;2;7.5;0;0;2;88
2018;2;1;3;7.4;0;0;4;89
2018;2;1;4;7.2;0;0;3;91
2018;2;1;5;7.1;1;0;2;92
2018;2;1;6;6.8;1;0;4;93
2018;2;1;7;6.8;1.5;2;2;93
2018;2;1;8;7.1;0.5;14;3;93
2018;2;1;9;7.5;0;27;2;91
2018;2;1;10;8;0;34;2;91
2018;2;1;11;8;0;42;4;89
2018;2;1;12;8.8;0;61;3;84
2018;2;1;13;8.7;0;64;4;83
2018;2;1;14;8.7;0;46;4;83
2018;2;1;15;8.3;0;23;5;84
2018;2;1;16;7.5;0;5;2;88
2018;2;1;17;7.4;0;0;3;84
2018;2;1;18;6.8;0;0;3;80
2018;2;1;19;6.4;0;0;5;77
2018;2;1;20;5.9;0;0;6;77
2018;2;1;21;5.7;0;0;8;75
2018;2;1;22;5;0;0;6;77
2018;2;1;23;5.6;0;0;9;75
2018;2;2;0;5.4;0;0;16;73
2018;2;2;1;5.2;0;0;14;74
2018;2;2;2;5.1;0;0;15;74
2018;2;2;3;5;0;0;16;71
2018;2;2;4;4.8;0;0;19;70
2018;2;2;5;4.4;0;0;19;72
2018;2;2;6;4.2;0;0;17;73
2018;2;2;7;4.5;0;9;21;72
2018;2;2;8;5.6;0;48;23;68
2018;2;2;9;6.3;0;114;22;66
2018;2;2;10;6.7;0;117;24;62
2018;2;2;11;7;0;103;25;58
2018;2;2;12;7.4;0;98;26;57
2018;2;2;13;8.3;0;97;25;52
2018;2;2;14;7.7;0;71;23;50
2018;2;2;15;7.3;0;34;22;49
2018;2;2;16;7;0;9;21;47
2018;2;2;17;6.6;0;0;21;50
2018;2;2;18;6.3;0;0;23;56
2018;2;2;19;6;0;0;21;60
2018;2;2;20;5.7;0;0;23;65
2018;2;2;21;5.6;0;0;23;64
2018;2;2;22;5.3;0;0;20;61
2018;2;2;23;5.5;0;0;22;51
2018;2;3;0;5;0;0;24;57
2018;2;3;1;4.6;0;0;20;63
2018;2;3;2;4.5;0;0;18;67
2018;2;3;3;4.4;0;0;18;70
2018;2;3;4;4.3;0;0;16;72
2018;2;3;5;4.3;0;0;16;74
2018;2;3;6;3.9;0;0;18;77
2018;2;3;7;4.7;0;19;13;73
2018;2;3;8;6;0;78;14;66
2018;2;3;9;7.2;0;130;21;59
2018;2;3;10;7.9;0;165;23;56
2018;2;3;11;8.2;0;178;23;52
2018;2;3;12;8.7;0;173;21;50
2018;2;3;13;9;0;144;20;48
2018;2;3;14;8.8;0;105;18;46
2018;2;3;15;7.6;0;64;17;49
2018;2;3;16;6.5;0;6;14;51
2018;2;3;17;6;0;0;8;55
2018;2;3;18;5.6;0;0;9;58
2018;2;3;19;4.9;0;0;5;62
2018;2;3;20;4.1;0;0;3;66
2018;2;3;21;4.2;0;0;3;66
2018;2;3;22;4;0;0;2;67
2018;2;3;23;2.9;0;0;2;76
2018;2;4;0;2.8;0;0;2;76
2018;2;4;1;2.5;0;0;2;77
2018;2;4;2;0.8;0;0;1;84
2018;2;4;3;0.2;0;0;1;85
2018;2;4;4;0.8;0;0;3;84
2018;2;4;5;-0.4;0;0;1;89
2018;2;4;6;-0.9;0;0;1;89
2018;2;4;7;2.2;0;23;1;78
2018;2;4;8;4;0;79;3;75
2018;2;4;9;5.6;0;100;5;63
2018;2;4;10;7.4;0;165;5;53
2018;2;4;11;8.8;0;175;6;48
2018;2;4;12;10.2;0;185;5;44
2018;2;4;13;10.7;0;160;7;45
2018;2;4;14;10.8;0;118;6;46
2018;2;4;15;10.2;0;46;4;49
2018;2;4;16;6.8;0;8;1;67
2018;2;4;17;4.4;0;0;0;79
2018;2;4;18;3.4;0;0;1;81
2018;2;4;19;3;0;0;0;83
2018;2;4;20;3.1;0;0;2;80
2018;2;4;21;3.5;0;0;1;78
2018;2;4;22;4.1;0;0;5;75
2018;2;4;23;4.4;0;0;5;74
2018;2;5;0;4.4;0;0;4;76
2018;2;5;1;4.5;0;0;7;77
2018;2;5;2;4.1;0.5;0;10;83
2018;2;5;3;3.9;1;0;7;89
2018;2;5;4;3.7;1.5;0;9;92
2018;2;5;5;3.8;0;0;10;92
2018;2;5;6;4.8;0;0;8;89
2018;2;5;7;7.1;0;3;8;79
2018;2;5;8;7.4;0.5;12;9;76
2018;2;5;9;8.9;0;17;6;71
2018;2;5;10;9.7;0;31;11;68
2018;2;5;11;6.5;0;23;7;84
2018;2;5;12;6.2;0;20;6;87
2018;2;5;13;6;0;16;8;87
2018;2;5;14;6.1;0;13;5;89
2018;2;5;15;5.8;0;6;5;89
2018;2;5;16;9;0;3;5;77
2018;2;5;17;10.3;0;0;7;68
2018;2;5;18;9.9;0;0;8;69
2018;2;5;19;6.3;0;0;4;82
2018;2;5;20;9.3;0;0;6;67
2018;2;5;21;4.9;0;0;7;88
2018;2;5;22;4.6;0;0;6;88
2018;2;5;23;4.4;0;0;6;88
2018;2;6;0;4.2;0;0;7;89
2018;2;6;1;4.4;0;0;10;88
2018;2;6;2;4.4;0;0;9;88
2018;2;6;3;4.1;0;0;5;88
2018;2;6;4;4.2;0;0;4;88
2018;2;6;5;4.1;0;0;5;89
2018;2;6;6;4.2;0;0;4;88
2018;2;6;7;4.7;0;10;4;88
2018;2;6;8;5.3;0;25;5;86
2018;2;6;9;5.8;0.5;47;6;88
2018;2;6;10;6.6;0;83;7;86
2018;2;6;11;7;0;57;5;83
2018;2;6;12;7.9;0;64;5;82
2018;2;6;13;8.2;0;33;3;85
2018;2;6;14;7.6;0.5;20;3;91
2018;2;6;15;7.2;0;11;5;89
2018;2;6;16;6.5;0;4;4;91
2018;2;6;17;5.8;0.5;0;3;91
2018;2;6;18;5.1;0;0;4;88
2018;2;6;19;4.3;0.5;0;5;89
2018;2;6;20;3.9;0;0;5;89
2018;2;6;21;3.1;0;0;5;88
2018;2;6;22;3;0;0;5;88
2018;2;6;23;3.1;0;0;4;87
2018;2;7;0;3.2;0;0;9;81
2018;2;7;1;3;0;0;14;80
2018;2;7;2;2.8;0;0;14;77
2018;2;7;3;2.5;0;0;12;76
2018;2;7;4;2.1;0;0;10;75
2018;2;7;5;2.2;0;0;13;70
2018;2;7;6;2.1;0;0;12;71
2018;2;7;7;2.9;0;23;11;70
2018;2;7;8;4.1;0;81;13;66
2018;2;7;9;4.9;0;132;19;60
2018;2;7;10;5.5;0;166;19;58
2018;2;7;11;5.7;0;165;18;60
2018;2;7;12;5.9;0;184;19;59
2018;2;7;13;4.9;0;135;16;61
2018;2;7;14;4.4;0;81;18;64
2018;2;7;15;3.8;0;27;17;64
2018;2;7;16;3.3;0;6;16;63
2018;2;7;17;2.9;0;0;14;63
2018;2;7;18;2.5;0;0;14;64
2018;2;7;19;2.6;0;0;16;62
2018;2;7;20;2.2;0;0;13;64
2018;2;7;21;2.2;0;0;12;63
2018;2;7;22;2.4;0;0;12;64
2018;2;7;23;2.4;0;0;9;65
2018;2;8;0;2.4;0;0;7;65
2018;2;8;1;2.6;0;0;12;65
2018;2;8;2;2.4;0;0;12;67
2018;2;8;3;2.2;0;0;11;70
2018;2;8;4;2.1;0;0;12;72
2018;2;8;5;2.1;0;0;14;73
2018;2;8;6;2.2;0;1;13;73
2018;2;8;7;2.8;0;26;13;72
2018;2;8;8;3.7;0;80;16;70
2018;2;8;9;4.1;0;122;18;68
2018;2;8;10;5.2;0;158;16;65
2018;2;8;11;5.5;0;162;14;65
2018;2;8;12;5.9;0;170;15;64
2018;2;8;13;5.6;0;134;17;63
2018;2;8;14;5.6;0;119;16;63
2018;2;8;15;4.8;0;69;16;66
2018;2;8;16;3.7;0;15;11;71
2018;2;8;17;3.3;0;0;12;73
2018;2;8;18;3.1;0;0;9;75
2018;2;8;19;3;0;0;9;76
2018;2;8;20;2.4;0;0;5;78
2018;2;8;21;2.6;0;0;5;78
2018;2;8;22;2.3;0;0;5;79
2018;2;8;23;1.6;0;0;3;82
2018;2;9;0;-0.2;0;0;0;89
2018;2;9;1;0.4;0;0;2;87
2018;2;9;2;0;0;0;2;88
2018;2;9;3;-1.8;0;0;1;91
2018;2;9;4;-2.6;0;0;0;92
2018;2;9;5;-2.7;0;0;1;93
2018;2;9;6;-3.2;0;1;0;93
2018;2;9;7;-1.6;0;14;2;93
2018;2;9;8;-1.4;0;29;3;93
2018;2;9;9;-0.2;0;54;3;93
2018;2;9;10;3.3;0;134;3;83
2018;2;9;11;5.9;0;184;4;73
2018;2;9;12;7.2;0;167;5;69
2018;2;9;13;8.3;0;160;5;59
2018;2;9;14;8.6;0;116;4;54
2018;2;9;15;7.4;0;52;4;55
2018;2;9;16;4.4;0;6;1;75
2018;2;9;17;3.6;0;0;1;78
2018;2;9;18;2.3;0;0;1;83
2018;2;9;19;1.6;0;0;1;86
2018;2;9;20;1.5;0;0;0;86
2018;2;9;21;0.8;0;0;1;88
2018;2;9;22;3.3;0;0;2;83
2018;2;9;23;5.3;0;0;8;74
2018;2;10;0;4.6;0;0;15;79
2018;2;10;1;3.8;0;0;19;79
2018;2;10;2;4;0;0;21;76
2018;2;10;3;3.9;0;0;21;74
2018;2;10;4;3.9;0;0;23;71
2018;2;10;5;4;0;0;25;69
2018;2;10;6;3.9;0;1;26;68
2018;2;10;7;4.5;0;28;24;67
2018;2;10;8;5.4;0;90;26;63
2018;2;10;9;6.1;0;142;27;61
2018;2;10;10;6.4;0;178;27;59
2018;2;10;11;6.8;0;197;25;58
2018;2;10;12;7.1;0;194;25;56
2018;2;10;13;6.7;0;173;27;55
2018;2;10;14;6.6;0;132;26;54
2018;2;10;15;6.2;0;76;24;55
2018;2;10;16;5.2;0;19;22;61
2018;2;10;17;5.1;0;1;16;59
2018;2;10;18;4.8;0;0;19;58
2018;2;10;19;4.6;0;0;19;56
2018;2;10;20;4.3;0;0;23;58
2018;2;10;21;4;0;0;22;58
2018;2;10;22;3.9;0;0;18;59
2018;2;10;23;3.4;0;0;14;61
2018;2;11;0;3.6;0;0;12;60
2018;2;11;1;3.6;0;0;8;60
2018;2;11;2;3.5;0;0;9;61
2018;2;11;3;3.3;0;0;8;61
2018;2;11;4;3.4;0;0;12;61
2018;2;11;5;3.2;0;0;7;63
2018;2;11;6;2.9;0;1;4;66
2018;2;11;7;4.8;0;36;5;60
2018;2;11;8;5.4;0;79;7;57
2018;2;11;9;6.9;0;133;7;55
2018;2;11;10;8;0;126;6;47
2018;2;11;11;9.5;0;149;4;48
2018;2;11;12;10.3;0;75;2;47
2018;2;11;13;10.9;0;99;2;47
2018;2;11;14;10.2;0;57;5;56
2018;2;11;15;9.5;0;25;2;59
2018;2;11;16;7.2;0;3;1;74
2018;2;11;17;5.9;0;0;1;78
2018;2;11;18;7.3;0;0;1;68
2018;2;11;19;5.7;0;0;2;76
2018;2;11;20;6.4;0;0;1;69
2018;2;11;21;6.6;0;0;4;72
2018;2;11;22;6.1;0;0;4;78
2018;2;11;23;5.8;0;0;3;80
2018;2;12;0;5.7;0;0;5;79
2018;2;12;1;4.1;0;0;2;84
2018;2;12;2;3.7;0;0;2;85
2018;2;12;3;5.2;0;0;11;79
2018;2;12;4;5.1;0;0;10;71
2018;2;12;5;4.4;0;0;11;76
2018;2;12;6;4.7;0;1;12;72
2018;2;12;7;5.4;0;33;14;69
2018;2;12;8;6.4;0;95;16;63
2018;2;12;9;7.5;0;147;19;53
2018;2;12;10;7.9;0;185;23;47
2018;2;12;11;8;0;203;23;39
2018;2;12;12;8.2;0;194;24;40
2018;2;12;13;7.2;0;159;23;46
2018;2;12;14;7.5;0;130;23;41
2018;2;12;15;7.2;0;82;22;35
2018;2;12;16;5.8;0;22;22;41
2018;2;12;17;5.5;0;0;18;43
2018;2;12;18;4.9;0;0;20;48
2018;2;12;19;4.3;0;0;18;51
2018;2;12;20;3.8;0;0;22;59
2018;2;12;21;3.4;0;0;22;61
2018;2;12;22;3.3;0;0;20;62
2018;2;12;23;3;0;0;20;63
2018;2;13;0;2.7;0;0;21;64
2018;2;13;1;2.6;0;0;18;64
2018;2;13;2;2.3;0;0;16;65
2018;2;13;3;2.2;0;0;17;63
2018;2;13;4;2.1;0;0;16;63
2018;2;13;5;1.6;0;0;14;66
2018;2;13;6;1.2;0;1;10;68
2018;2;13;7;2.4;0;35;11;63
2018;2;13;8;3.9;0;99;11;55
2018;2;13;9;5.2;0;153;9;48
2018;2;13;10;6.4;0;183;7;44
2018;2;13;11;7.4;0;211;4;38
2018;2;13;12;8;0;180;5;35
2018;2;13;13;7.3;0;106;6;37
2018;2;13;14;6.9;0;48;7;39
2018;2;13;15;6.4;0;16;5;41
2018;2;13;16;5.9;0;4;4;46
2018;2;13;17;5.4;0;0;3;49
2018;2;13;18;4.8;0;0;3;54
2018;2;13;19;4.2;0;0;2;60
2018;2;13;20;4;0;0;1;60
2018;2;13;21;2.4;0;0;1;68
2018;2;13;22;2.5;0;0;2;72
2018;2;13;23;2.1;0;0;1;73
2018;2;14;0;0.3;0;0;2;78
2018;2;14;1;-1.2;0;0;1;84
2018;2;14;2;-1.9;0;0;1;86
2018;2;14;3;-2.3;0;0;1;88
2018;2;14;4;-2.6;0;0;1;87
2018;2;14;5;-2.5;0;0;1;87
2018;2;14;6;-2.4;0;1;1;88
2018;2;14;7;1.6;0;61;2;76
2018;2;14;8;5.8;0;105;3;62
2018;2;14;9;7.7;0;147;7;52
2018;2;14;10;8.7;0;168;8;48
2018;2;14;11;9.6;0;191;12;46
2018;2;14;12;9.7;0;153;10;47
2018;2;14;13;9.6;0;132;8;48
2018;2;14;14;9.5;0;70;7;45
2018;2;14;15;9.7;0;55;5;44
2018;2;14;16;7.3;0;14;2;54
2018;2;14;17;5.3;0;0;1;67
2018;2;14;18;3.7;0;0;0;72
