Year;Month;Day;Tmin;Tmax;Tmean;Rain;Radiation;Humidity;UN;UX;ETPP;Wind
2004;2;25;-7.4;6;-0.7;0;1387;63;39;87;0.7;1.3
2004;2;26;-0.8;3.1;1.1;0;894;60.5;33;88;1.2;1.9
2004;2;27;-7.8;4.4;-1.7;0;1443;56;28;84;0.8;0.9
2004;2;28;-7;3.6;-1.7;0;835;65.5;45;86;0.8;2
2004;2;29;-4.5;3.1;-0.7;0;664;68.5;49;88;1;2.8
2004;3;1;-3;4.1;0.5;0.5;1232;56.5;36;77;1.9;4.5
2004;3;2;-4.3;7;1.3;0;1095;65;48;82;1.4;2.8
2004;3;3;-4.7;10.3;2.8;0;1513;56;25;87;1.2;1.3
2004;3;4;-2.8;9;3.1;5.5;738;63.5;35;92;1;1.3
2004;3;5;3.5;8.3;5.9;2;181;88.5;81;96;0.3;1.6
2004;3;6;3.6;6.1;4.8;0;326;79;62;96;0.9;2.2
2004;3;7;-0.5;7.5;3.5;0;991;73.5;55;92;1;1.4
2004;3;8;-0.4;7.7;3.6;0;994;71.5;53;90;1.5;3.8
2004;3;9;-2.7;6.3;1.8;0;1068;63.5;47;80;1.3;2.6
2004;3;10;-1.2;3.8;1.3;0;723;69;50;88;1.1;2.2
2004;3;11;-5;4;-0.5;0;1103;68.5;49;88;0.9;1.1
2004;3;12;-2.1;10;4;5.5;442;74;63;85;1;3.4
2004;3;13;6.4;8.4;7.4;4;325;84;75;93;0.7;2.2
2004;3;14;4.2;13.3;8.8;0;1601;71;45;97;1.8;2
2004;3;15;-1.1;17.2;8.1;0;1703;68;38;98;1.7;1.4
2004;3;16;0.7;19.6;10.2;0;1809;63.5;33;94;1.9;0.9
2004;3;17;1.8;22.7;12.2;0;1644;60.5;30;91;2.1;1
2004;3;18;3.9;21.6;12.8;0;1498;59.5;29;90;2.4;1.8
2004;3;19;7.2;16.2;11.7;0;1284;62;41;83;2.7;3.6
2004;3;20;10.7;16;13.4;0;533;68.5;54;83;2.6;4.8
2004;3;21;9.9;14;11.9;1.5;993;59.5;33;86;3.3;4.6
2004;3;22;3.9;11.7;7.8;0;1268;61.5;36;87;2.1;2.5
2004;3;23;1.2;9.8;5.5;4;1052;67.5;47;88;1.9;3.4
2004;3;24;3.4;9.5;6.4;0;1205;59.5;40;79;2.7;4.8
2004;3;25;2.8;7.7;5.2;0;1052;56;40;72;2.3;3.8
2004;3;26;-0.6;8.4;3.9;0;1258;54;31;77;2.5;3.7
2004;3;27;-2.3;8.8;3.2;0;1987;59;35;83;2.4;2.8
2004;3;28;-2.9;13.8;5.4;0;2068;50;25;75;2.4;1.8
2004;3;29;0.1;16.7;8.4;0;2158;47.5;26;69;3.3;3
2004;3;30;2.2;17.7;10;0;1611;54.5;30;79;2.7;1.8
2004;3;31;1.5;15.9;8.7;0.5;1024;61;39;83;1.8;1.6
2004;4;1;2.3;19.4;10.8;0;2014;64.5;37;92;2.8;2
2004;4;2;6.3;13.9;10.1;7;522;71;55;87;1.7;2.8
2004;4;3;0.8;16;8.4;0;1546;69.5;44;95;2.1;2.1
2004;4;4;6.2;13.6;9.9;2;799;78.5;66;91;1.7;2.9
2004;4;5;7.4;12.4;9.9;2;1342;70.5;48;93;2.7;3.2
2004;4;6;6.2;10.6;8.4;4;1266;70;51;89;2.4;3.2
2004;4;7;3;10;6.5;0;1125;68.5;48;89;1.9;2.2
2004;4;8;2;8.9;5.4;2.5;949;76.5;60;93;1.4;1.5
2004;4;9;1.4;10;5.7;0;1313;65.5;47;84;2.6;4.6
2004;4;10;2.2;12.9;7.5;0;2003;58;34;82;3.4;4.5
2004;4;11;4.1;12.4;8.2;0;1348;66;46;86;2.5;2.8
2004;4;12;2.6;15.4;9;0;2252;55;33;77;3.9;3.8
2004;4;13;3;14.1;8.6;0;1555;55.5;38;73;3.2;3.6
2004;4;14;2.8;16.1;9.4;0;2311;56.5;33;80;3.4;2.1
2004;4;15;3.2;16.8;10;0;1833;61.5;35;88;2.9;1.8
2004;4;16;0.2;20.7;10.5;0;2189;60;28;92;3.2;1.7
2004;4;17;9.8;13.5;11.6;1;818;71;52;90;1.9;2.1
2004;4;18;6.2;12.7;9.4;3;939;74.5;56;93;2.3;3.5
2004;4;19;3.7;11.5;7.6;2;1512;70.5;53;88;2.5;2.9
2004;4;20;3.6;14.3;8.9;1;1146;81;69;93;1.8;2.1
2004;4;21;4.2;21.6;12.9;0.5;2536;66.5;36;97;3.5;1.2
2004;4;22;8.1;20.6;14.4;0;2125;69;48;90;3.6;2.3
2004;4;23;11.6;16.6;14.1;0;901;70.5;54;87;2.8;3.3
2004;4;24;6.2;18.4;12.3;0;2648;57.5;33;82;4.8;3.6
2004;4;25;5;18.8;11.9;0;2690;54;33;75;4.7;3.2
2004;4;26;5.9;20.1;13;0;2682;53;31;75;4.2;1.8
2004;4;27;4.3;21.6;13;1.5;2219;62;36;88;3.6;2
2004;4;28;9.4;13;11.2;0.5;718;79;65;93;1.6;1.4
2004;4;29;7.2;16.1;11.6;1.5;1057;74;55;93;2;1.9
2004;4;30;10.1;18.3;14.2;0.5;1860;74;53;95;3.4;2.4
2004;5;1;4.5;16.9;10.7;0;2069;63.5;35;92;3.2;1.5
2004;5;2;4;19.2;11.6;1;2000;60.5;30;91;3.1;1.3
2004;5;3;7.6;20;13.8;0;2010;67;38;96;3.3;0.9
2004;5;4;7.6;19.6;13.6;5.5;2310;60.5;31;90;4.3;2.6
2004;5;5;6.3;15.4;10.9;2.5;2093;64;35;93;3.5;2.2
2004;5;6;5.4;15.3;10.4;0;1708;63.5;36;91;3;1.6
2004;5;7;3.2;13.9;8.6;0;1601;68;46;90;2.7;2.2
2004;5;8;5.5;9.2;7.3;8.5;399;78;66;90;1;3
2004;5;9;6.3;9.1;7.7;2;321;83;73;93;0.8;2.3
2004;5;10;7.4;14.8;11.1;0;1083;80.5;66;95;1.9;0.9
2004;5;11;5.9;20.4;13.1;0;2174;70;42;98;3.5;1.4
2004;5;12;8.1;16.9;12.5;0;2002;68.5;51;86;3.9;3.8
2004;5;13;7.2;14.2;10.7;0;1450;70;56;84;3.1;3.7
2004;5;14;7.5;18.2;12.9;0;2606;59;38;80;4.6;2.7
2004;5;15;5.3;21.6;13.5;0;2933;61.5;33;90;5;2.7
2004;5;16;7.7;22.6;15.1;0;2927;61.5;37;86;5.4;3.2
2004;5;17;9.4;25.7;17.5;0;3027;51;27;75;5.9;2.6
2004;5;18;9.5;27.7;18.6;0;2861;56;27;85;5.2;1.2
2004;5;19;9;26.8;17.9;0;2912;61;32;90;5;1
2004;5;20;9.1;27.2;18.2;0;2847;62.5;35;90;5;1.1
2004;5;21;10.4;22.6;16.5;38.5;1152;73;50;96;2.6;1.3
2004;5;22;8.4;16.1;12.2;0;2305;60;37;83;4.8;3.8
2004;5;23;4.2;16.5;10.4;0;3004;54.5;35;74;5.1;3.4
2004;5;24;3.6;19;11.3;0;3165;51.5;27;76;5.1;2.4
2004;5;25;5.2;22.9;14;0;3062;54;26;82;5;1.4
2004;5;26;5.7;25;15.4;0;2934;57;28;86;5.1;1.7
2004;5;27;11.3;18.9;15.1;0.5;1019;60;35;85;2.9;1.8
2004;5;28;4.9;21.1;13;0;3036;57.5;30;85;4.9;1.8
2004;5;29;5.3;23.4;14.4;0;3092;53.5;23;84;5.1;1.5
2004;5;30;4.5;24.2;14.4;8;2049;63.5;30;97;3.6;1.2
2004;5;31;11;20.5;15.8;4.5;1812;72.5;46;99;3.3;1.1
2004;6;1;11.9;19.8;15.8;20.5;964;87;75;99;2;1.9
2004;6;2;12.7;19.6;16.1;0;1636;78;57;99;3.7;3.3
2004;6;3;10.2;17.9;14;0;1163;75;63;87;2.9;3.3
2004;6;4;9.7;20;14.9;0;1851;74.5;55;94;3.4;1.9
2004;6;5;10.9;22;16.5;0;1581;75;52;98;3.3;1.3
2004;6;6;7.4;22.5;14.9;0;3126;66.5;39;94;5.2;1.8
2004;6;7;8.9;27.4;18.1;0;3131;64;36;92;5.4;1
2004;6;8;9.5;29.8;19.6;0;3080;66;36;96;5.6;0.9
2004;6;9;11.8;31.2;21.5;0;3030;63.5;29;98;6;1.3
2004;6;10;14.1;31.5;22.8;1.5;2559;63.5;35;92;5.5;1.3
2004;6;11;17.3;23.3;20.3;29.5;1442;78.5;59;98;3.3;1.4
2004;6;12;14.3;21.6;18;0;2983;64.5;38;91;5.9;2.5
2004;6;13;10.4;19.7;15.1;0;2094;68.5;48;89;4.4;3.4
2004;6;14;9.8;23.6;16.7;0;3084;64;40;88;6;3.2
2004;6;15;10.9;22.6;16.8;0;1412;71.5;50;93;3;1.2
2004;6;16;12.5;24;18.2;0;2449;65.5;36;95;5.2;2.5
2004;6;17;8.9;26.9;17.9;0;3006;59.5;30;89;5.5;1.4
2004;6;18;10.9;23.3;17.1;0;2693;65.5;40;91;5;1.7
2004;6;19;9.4;17.5;13.4;0;771;79.5;63;96;1.8;0.9
2004;6;20;8.1;18;13.1;6.5;1474;72;46;98;2.6;1
2004;6;21;10.6;20.9;15.8;6.5;2333;66;38;94;4.4;1.7
2004;6;22;12.6;23.1;17.9;5;1486;80;62;98;3.1;1.5
2004;6;23;15.3;24.7;20;0;1857;67;38;96;5.1;3.8
2004;6;24;11.3;21.7;16.5;0;2367;64;38;90;5;2.5
2004;6;25;9;22.9;15.9;0;2692;62.5;32;93;4.8;1.3
2004;6;26;7.3;26.6;17;0;2754;59;30;88;4.9;1.1
2004;6;27;12.7;29.7;21.2;0;2015;68.5;43;94;4.4;1.4
2004;6;28;15.8;26.7;21.2;0;2838;56.5;32;81;6.1;1.9
2004;6;29;9.6;26.7;18.2;0;3100;56;27;85;5.8;1.5
2004;6;30;11.7;29;20.4;0;2935;48.5;20;77;5.9;1.5
2004;7;1;15.7;22.6;19.1;1;1184;62.5;38;87;3.7;1.9
2004;7;2;10.8;20.5;15.6;4;1754;69.5;47;92;3.6;2
2004;7;3;8.2;23.1;15.6;0;2067;61.5;31;92;4.3;1.8
2004;7;4;6.6;28.8;17.7;0;2989;60.5;23;98;5.5;1.5
2004;7;5;12.5;24.6;18.5;6.5;1098;73;50;96;2.7;1.4
2004;7;6;14.6;25.9;20.2;0;2698;62.5;31;94;5.5;1.6
2004;7;7;13.8;27.4;20.6;25.5;1540;68.5;41;96;3.8;1.8
2004;7;8;13.4;20.7;17;3.5;1476;76;53;99;3.4;2.3
2004;7;9;12.5;21.3;16.9;3.5;2022;58.5;33;84;4.9;2.9
2004;7;10;10.2;21.4;15.8;0;1950;65;35;95;4;1.7
2004;7;11;9.3;19.7;14.5;7;1406;71;46;96;3;1.8
2004;7;12;10.9;19.3;15.1;2.5;1689;72;50;94;3.2;1.2
2004;7;13;11.3;18.6;15;1.5;1054;73.5;50;97;2.4;1
2004;7;14;5.7;25.3;15.5;0;2961;65.5;31;100;4.8;1.1
2004;7;15;10;26.2;18.1;0;1521;73;48;98;3.1;0.8
2004;7;16;13.3;29.7;21.5;0;2838;69.5;41;98;5.6;1.2
2004;7;17;15.1;31.4;23.2;1.5;2353;66.5;36;97;5.6;2.3
2004;7;18;14;23.9;19;2;1375;77;54;100;2.9;1.4
2004;7;19;15.4;29.4;22.4;10.5;2727;69.5;39;100;5.5;1.1
2004;7;20;17.7;28.9;23.3;0;2285;69.5;40;99;5.2;1.8
2004;7;21;15.2;31.1;23.1;7.5;2161;69.5;39;100;4.8;1.4
2004;7;22;15.2;32.2;23.7;1.5;2689;67;34;100;5.7;1.5
2004;7;23;16.4;30.7;23.5;6;2042;76.5;53;100;4.7;1.9
2004;7;24;18;26.2;22.1;0;2105;66.5;33;100;5.2;2.6
2004;7;25;11.1;26.6;18.9;0;2822;57.5;24;91;5.7;2.2
2004;7;26;11.7;22.4;17;0;1438;66.5;43;90;3.4;2.4
2004;7;27;9.7;25.3;17.5;0;2653;66;33;99;5;2.1
2004;7;28;11.4;27.8;19.6;0;2884;54;28;80;6;2.4
2004;7;29;11.4;30.7;21;0;2747;60;33;87;5.4;1.4
2004;7;30;12.1;31.3;21.7;0;2440;62;33;91;5;1.3
2004;7;31;14.3;32.6;23.4;0;2502;58.5;26;91;5.4;1.3
2004;8;1;15.9;33.5;24.7;0;2510;57.5;29;86;5.8;1.7
2004;8;2;16.6;34.2;25.4;0;2523;51;28;74;5.8;1.4
2004;8;3;16.3;31.4;23.8;18.5;1898;66;36;96;4.8;2.2
2004;8;4;17.3;29;23.1;6;2343;70;41;99;5.1;1.7
2004;8;5;18.4;27.9;23.1;0;2071;72.5;45;100;4.7;1.9
2004;8;6;18;27.7;22.9;27.5;1444;73.5;50;97;3.5;1.5
2004;8;7;17.7;28.8;23.2;5;1972;71.5;46;97;4.3;1.3
2004;8;8;16.2;31.9;24;0;2551;68.5;37;100;5.8;2.2
2004;8;9;19.1;29.3;24.2;1;1578;63.5;39;88;4.1;1.4
2004;8;10;18.9;23.3;21.1;1;730;84;71;97;2;1.6
2004;8;11;15.1;28.1;21.6;0.5;2142;70.5;41;100;4.3;1.2
2004;8;12;14.5;22.9;18.7;16;1018;77.5;58;97;2.5;2.1
2004;8;13;14.8;23.4;19.1;0.5;1941;71.5;47;96;4.3;3
2004;8;14;12.2;21.6;16.9;0;887;74.5;52;97;2.2;1.7
2004;8;15;10.8;25.3;18;0;2190;70.5;41;100;3.8;1.1
2004;8;16;12.3;25.8;19;2;921;80.5;61;100;2.1;1.2
2004;8;17;16.7;21;18.9;10.5;614;88.5;77;100;1.6;2.7
2004;8;18;14.6;29.4;22;13.5;2360;71.5;45;98;5.6;4.3
2004;8;19;16.1;23.4;19.8;1;1128;80;60;100;2.7;2.8
2004;8;20;14.9;24.7;19.8;3.5;1997;69;41;97;4.4;2.9
2004;8;21;12.7;17.1;14.9;0;967;75.5;55;96;2.4;2.8
2004;8;22;9.9;21.8;15.8;0;1665;74;48;100;2.9;1.3
2004;8;23;11.6;28.6;20.1;9.5;2309;71;44;98;4.6;2.8
2004;8;24;15.2;22.4;18.8;18.5;1437;74;48;100;3.3;2.8
2004;8;25;11.7;18.8;15.2;1.5;921;74.5;60;89;2.3;3
2004;8;26;13.8;20.4;17.1;0;1527;71.5;53;90;3.3;2.8
2004;8;27;11.3;23.9;17.6;0;1779;69.5;42;97;3.4;1.9
2004;8;28;11.2;22.8;17;0;1784;72;50;94;3.1;1.8
2004;8;29;15.9;23.8;19.8;0.5;1634;71;44;98;3.5;2.3
2004;8;30;15.8;21.1;18.5;0;1254;68;40;96;3.3;2.8
2004;8;31;9.8;22.3;16;0;1537;65.5;38;93;2.8;1.1
2004;9;1;8.2;23.3;15.8;0;2301;63.5;37;90;3.7;1.7
2004;9;2;9.3;27.4;18.4;0;2111;67;41;93;3.6;1.6
2004;9;3;13.7;29.4;21.5;0;2103;69.5;45;94;3.9;1.3
2004;9;4;16;29.3;22.6;0;2126;63;41;85;4.6;2.4
2004;9;5;16.3;29.5;22.9;0;2142;56.5;32;81;4.9;2.6
2004;9;6;13.9;30.2;22;0;2016;60.5;38;83;4.1;1.6
2004;9;7;15.1;28.3;21.7;0;2083;59;39;79;4.4;2.3
2004;9;8;14;28.4;21.2;0;2143;52.5;27;78;4.5;2.4
2004;9;9;11.6;28.3;20;0;2042;61.5;38;85;3.8;1.8
2004;9;10;12.8;27;19.9;0;1530;65;41;89;3.6;2.6
2004;9;11;14.4;26.6;20.5;6;1527;73.5;50;97;3.5;2.8
2004;9;12;14.6;21.7;18.2;0;1629;68.5;39;98;3.2;2.1
2004;9;13;10;24.1;17;0;1627;70;43;97;3;2.6
2004;9;14;16;20.4;18.2;0;726;70.5;51;90;2.3;2
2004;9;15;9.9;20.8;15.3;0;1417;65;36;94;2.8;2.3
2004;9;16;7.6;20;13.8;0;1817;60;31;89;3.1;2.4
2004;9;17;5.2;22.1;13.6;0;1969;62.5;39;86;2.8;1.6
2004;9;18;4.1;24.4;14.2;0;1881;65;36;94;2.7;1.6
2004;9;19;8.9;21.5;15.2;1;931;74.5;57;92;1.8;1.6
2004;9;20;5.8;20.9;13.4;0;1520;69;39;99;2.4;2.1
2004;9;21;13.1;19.6;16.4;0;1294;61.5;40;83;3.2;3.2
2004;9;22;9.9;18.6;14.2;0;1596;59;42;76;2.9;2.7
2004;9;23;13.7;19.6;16.6;2.5;444;81.5;68;95;2;3.4
2004;9;24;8.9;15.3;12.1;0.5;1191;68.5;50;87;2.3;3.4
2004;9;25;8.6;14.6;11.6;0;769;68.5;56;81;1.9;3.1
2004;9;26;9.9;15.5;12.7;0;441;83.5;70;97;1.2;1.1
2004;9;27;6.2;19.3;12.8;0;873;77;54;100;1.4;1.3
2004;9;28;12.9;18.4;15.6;0;636;79.5;66;93;1.3;0.9
2004;9;29;14.5;21.6;18;0;910;71;51;91;2;1.2
2004;9;30;10.2;21.9;16;0;1230;72.5;53;92;1.9;1.2
2004;10;1;11.4;23.6;17.5;0;1379;68;44;92;2.3;1.6
2004;10;2;10.4;19.8;15.1;0;913;68;50;86;1.9;1.8
2004;10;3;11.4;21.8;16.6;0;1439;67.5;45;90;2.1;1
2004;10;4;7.2;26.6;16.9;0;1375;68;44;92;2.5;2.9
2004;10;5;10.4;27.4;18.9;0;1430;59;28;90;3.1;2.9
2004;10;6;12.4;15;13.7;18;105;80;62;98;0.2;1.2
2004;10;7;10.4;14.5;12.4;2;505;89.5;79;100;0.8;1.5
2004;10;8;12.4;22.7;17.5;7;820;81;62;100;1.6;1.9
2004;10;9;11.3;15.3;13.3;3.5;366;91.5;84;99;0.9;2.6
2004;10;10;11.5;17.1;14.3;10;711;83;67;99;1.3;1.7
2004;10;11;9.8;15.8;12.8;0.5;663;85.5;73;98;1;1.1
2004;10;12;9.6;17.7;13.7;0.5;707;84.5;70;99;1.1;1
2004;10;13;9.4;17.5;13.4;0.5;975;78;56;100;1.2;1.1
2004;10;14;7.6;12.5;10.1;8;460;89;78;100;0.6;3.1
2004;10;15;7.1;12.4;9.8;8.5;638;76;56;96;1.2;2.7
2004;10;16;4.8;11.6;8.2;5.5;793;82;71;93;1;2.3
2004;10;17;6.6;12.4;9.5;6.5;461;78;62;94;1.2;3.6
2004;10;18;8.3;14.3;11.3;2.5;708;83;69;97;1.1;2
2004;10;19;7.6;14.5;11.1;9.5;141;98.5;97;100;0;1.1
2004;10;20;12.6;20.2;16.4;3.5;502;90;80;100;0.9;3.1
2004;10;21;12.2;18.5;15.4;0;1098;70;45;95;1.6;2.1
2004;10;22;7.3;19.5;13.4;0.5;1037;78.5;57;100;1;1.1
2004;10;23;9;21.4;15.2;0;1015;80.5;61;100;1;1.4
2004;10;24;9.7;23.3;16.5;5.5;1069;77;55;99;1.5;2.9
2004;10;25;13;15.8;14.4;6.5;375;90.5;83;98;0.8;1.7
2004;10;26;9.3;10.5;9.9;8;133;93;87;99;0.2;1
2004;10;27;7;12.5;9.8;27.5;356;92;87;97;0.6;1.8
2004;10;28;9.7;13.3;11.5;14;199;97;94;100;0.2;2.3
2004;10;29;10;15.9;12.9;14.5;513;82;64;100;0.7;1.4
2004;10;30;8;17;12.5;0;987;77;56;98;1;2
2004;10;31;6.9;12.8;9.9;1.5;407;85.5;76;95;0.8;3.4
2004;11;1;9.4;11.5;10.4;2;210;92.5;86;99;0.5;1.4
2004;11;2;5.9;11.6;8.8;25.5;213;95;90;100;0.1;1.7
2004;11;3;9.4;15;12.2;20;595;90;80;100;0.5;0.9
2004;11;4;11;13.3;12.1;10;173;100;100;100;0.1;1.1
2004;11;5;8.3;13.5;10.9;0;532;81;62;100;1.1;3.3
2004;11;6;5.1;11;8.1;0;532;76;62;90;0.7;2.4
2004;11;7;4.5;12;8.2;0;540;76.5;56;97;0.7;1.9
2004;11;8;0.5;8.7;4.6;0;631;74.5;56;93;0.4;1.2
2004;11;9;-0.2;7.2;3.5;0;744;72.5;52;93;0.5;1.9
2004;11;10;-1.7;3.7;1;1;251;90.5;87;94;0.2;0.9
2004;11;11;1.9;6.7;4.3;0;559;76;63;89;0.6;2.5
2004;11;12;0;4.2;2.1;0.5;260;81.5;73;90;0.5;2.1
2004;11;13;2.2;8;5.1;0;637;76.5;56;97;0.7;2.8
2004;11;14;0.3;6.3;3.3;0;806;67;49;85;1;4.9
2004;11;15;-0.7;7.2;3.2;0;867;69;49;89;0.6;3.3
2004;11;16;0.1;4.8;2.5;0;164;89.5;86;93;0.1;0.9
2004;11;17;3.4;8.3;5.9;0;209;96;93;99;0.2;2.5
2004;11;18;7;8.7;7.8;1;88;85;73;97;0.4;2.7
2004;11;19;2.6;8.8;5.7;1.5;671;73;52;94;0.6;3.3
2004;11;20;-1.2;5.8;2.3;3.5;356;79.5;66;93;0.3;1.3
2004;11;21;1;7.9;4.4;0;133;95;92;98;0.1;1.7
2004;11;22;6.3;12.1;9.2;0;573;85;73;97;0.2;2.3
2004;11;23;7.7;11;9.4;0;191;88;82;94;0.4;1.1
2004;11;24;4.5;8.8;6.7;0;565;85;76;94;0.3;2.7
2004;11;25;-0.1;7.6;3.8;0;235;89;81;97;0.3;0.8
2004;11;26;-1.1;10.6;4.8;0;567;82.5;65;100;0;1
2004;11;27;2;11.2;6.6;0;443;86;73;99;0.1;0.6
2004;11;28;0;5.4;2.7;5.5;116;98.5;97;100;0;1.4
2004;11;29;4.7;7;5.8;4;84;97;94;100;0;2
2004;11;30;4.5;5.4;4.9;0;88;89;83;95;0.2;1.9
2004;12;1;2.8;9.4;6.1;0;393;85;73;97;0.3;1.6
2004;12;2;0;10.4;5.2;5.5;515;91.5;83;100;0;1.5
2004;12;3;5.7;9.4;7.5;0;286;91.5;83;100;0.2;1.3
2004;12;4;4.9;7.2;6.1;0;168;89.5;87;92;0.5;3.6
2004;12;5;3.8;4.8;4.3;0;148;85;80;90;0.5;3.3
2004;12;6;-1.2;4.9;1.9;0;470;87;80;94;0.1;2.7
2004;12;7;-2;1.7;-0.1;0;91;96;92;100;0;1.8
2004;12;8;0.2;1.1;0.7;0;111;90;84;96;0.2;2.5
2004;12;9;0.3;1.1;0.7;0;92;86.5;83;90;0.1;1
2004;12;10;-0.5;0.5;0;0;116;94.5;90;99;0;0.9
2004;12;11;-1.7;-0.6;-1.2;0;84;99;99;99;0;1
2004;12;12;-2.1;-0.9;-1.5;0;114;99.5;99;100;0;1
2004;12;13;-2.8;-1.5;-2.2;0;153;98.5;98;99;0.1;0.7
2004;12;14;-3.7;-2.1;-2.9;0;139;97;96;98;0;0.6
2004;12;15;-4.1;-1.9;-3;0;135;96.5;95;98;0;0
2004;12;16;-3.3;6.7;1.7;2;169;98.5;97;100;0.2;1.1
2004;12;17;4.1;9.1;6.6;7;75;82.5;65;100;0.5;5.5
2004;12;18;2.5;6.6;4.6;9.5;498;76;63;89;0.4;3.7
2004;12;19;1.9;7.4;4.7;10;108;89;78;100;0.4;4.6
2004;12;20;-2.5;2;-0.2;0;630;68;48;88;0.2;2.8
2004;12;21;-5.9;1.4;-2.2;0;762;63.5;38;89;0;0.8
2004;12;22;-7.9;0.8;-3.5;0.5;299;86;81;91;0.1;2.6
2004;12;23;-0.8;7;3.1;0.5;164;95.5;91;100;0.1;3
2004;12;24;3.8;8.5;6.2;0;132;94.5;89;100;0;3.6
2004;12;25;3.3;6.8;5.1;1.5;73;87;75;99;0.3;2.2
2004;12;26;1.8;4;2.9;0.5;180;88;76;100;0.4;3.6
2004;12;27;-0.3;2;0.9;0;258;79;75;83;0.6;4.1
2004;12;28;-1.6;3.2;0.8;0.5;125;88;76;100;0.5;2.6
2004;12;29;-7.5;3.6;-2;0.5;309;89.5;80;99;0;1.3
2004;12;30;-1.4;0.6;-0.4;0;342;93;86;100;0;1.1
2004;12;31;-1.4;4.4;1.5;0;221;100;100;100;0;1.5
2005;1;1;2.5;10.2;6.3;0;205;100;100;100;0;2.2
2005;1;2;1;9;5;2.5;298;86;72;100;0.2;2.5
2005;1;3;-0.7;8.2;3.8;0;455;84;68;100;0;0.9
2005;1;4;-2.3;0.5;-0.9;0;143;100;100;100;0;1.7
2005;1;5;-1;8;3.5;0.5;292;87;74;100;0.1;2.7
2005;1;6;5.6;10.6;8.1;0;250;87.5;75;100;0.3;2
2005;1;7;2;10.2;6.1;0;349;86;72;100;0.1;1.2
2005;1;8;-1.2;11.5;5.2;0;545;78;56;100;0;2.8
2005;1;9;6.2;10.8;8.5;0;310;89.5;79;100;0.4;1.9
2005;1;10;-0.8;11.1;5.2;0;638;82.5;65;100;0;1.8
2005;1;11;3.6;11.7;7.6;0.5;606;78;62;94;0.1;2
2005;1;12;5.7;7.3;6.5;0.5;133;90;80;100;0.3;2
2005;1;13;0.2;8.5;4.3;0;666;83.5;67;100;0;0.9
2005;1;14;-3.3;3.8;0.2;0;351;94.5;89;100;0.1;1.5
2005;1;15;-4.6;-1.1;-2.8;0;133;97.5;95;100;0;0.9
2005;1;16;-2.4;1;-0.7;0.5;187;100;100;100;0.1;1.4
2005;1;17;-1.6;4.6;1.5;1;212;100;100;100;0.2;1.6
2005;1;18;0.6;7;3.8;6.5;123;85.5;71;100;0.5;4
2005;1;19;0.9;6.6;3.8;0;349;83;67;99;0.4;2.3
2005;1;20;2.1;10.1;6.1;0;99;91;82;100;0.1;3.6
2005;1;21;6.8;9.8;8.3;6;182;79.5;66;93;1;3.3
2005;1;22;0.5;6;3.2;2;428;85;70;100;0.2;1.1
2005;1;23;-1;3.6;1.3;11;626;84;68;100;0.3;2.8
2005;1;24;-1.6;1.8;0.1;0;727;63.5;44;83;0.7;4.5
2005;1;25;-4.7;-0.4;-2.5;0;715;73;62;84;0.7;5.3
2005;1;26;-4.2;-0.7;-2.4;0;636;63;53;73;1.2;6.4
2005;1;27;-5.4;-1;-3.2;0;843;67;54;80;0.6;3.9
2005;1;28;-7.1;-1.6;-4.3;0;380;81.5;74;89;0.3;1.5
2005;1;29;-6.1;-0.4;-3.2;0;881;66.5;49;84;0.4;3.1
2005;1;30;-9.1;-0.8;-5;0;354;70.5;65;76;0.4;2.4
2005;1;31;-1.5;4.7;1.6;0;358;84.5;74;95;0.4;1
2005;2;1;0.4;5.8;3.1;0;466;77;59;95;0.6;3.5
2005;2;2;0.1;5.1;2.6;0;235;86.5;79;94;0.4;1.4
2005;2;3;0.9;6.2;3.5;0;425;82.5;70;95;0.5;2.3
2005;2;4;-0.8;7.1;3.1;0;909;77;59;95;0.4;2
2005;2;5;-2.7;-0.7;-1.7;0;245;96.5;95;98;0.2;1.1
2005;2;6;-2.2;1.8;-0.2;0;272;98;97;99;0.2;0.4
2005;2;7;-0.7;3.3;1.3;0;341;99.5;99;100;0.3;1.1
2005;2;8;-2.3;10.6;4.2;0;883;79;58;100;0.4;0.7
2005;2;9;-4.1;10.5;3.2;0;1045;74;54;94;0.3;0.6
2005;2;10;-3.4;10.2;3.4;0;616;79;61;97;0.5;1.8
2005;2;11;5.1;10.8;7.9;9;163;86;72;100;0.6;3.9
2005;2;12;6.4;11.7;9.1;2;129;83;66;100;0.4;4.4
2005;2;13;1.7;7.3;4.5;2.5;625;77;64;90;1.3;4.9
2005;2;14;0.5;5.3;2.9;0.5;651;78.5;66;91;1.2;5.2
2005;2;15;-0.9;1.8;0.4;0;601;74.5;62;87;1;5.3
2005;2;16;-1.2;1.9;0.3;0;720;67;57;77;1.5;5.9
2005;2;17;-3.5;2.7;-0.4;0;622;68;58;78;1.1;3.9
2005;2;18;-3.2;1.9;-0.7;0;636;63.5;50;77;0.9;2.4
2005;2;19;-2.6;5.3;1.4;1;651;78;64;92;0.8;3.1
2005;2;20;-0.1;2.9;1.4;0;646;78;66;90;0.9;2.6
2005;2;21;-1.7;2.2;0.2;1;580;80.5;65;96;0.7;2.3
2005;2;22;-3.8;1.5;-1.1;0;500;77.5;67;88;0.6;2.1
2005;2;23;-3.9;1;-1.5;0;754;72;55;89;0.6;1.1
