Year	Month	Day	Tmin	Tmax	Radiation	Rain	Humidity	Wind	UN	UX	-CO2	ETPP
2016	10	8	6.4	15.9	1061	0	71	2.1	50	92	-999	1.5
2016	10	9	3	13.4	722	0	74.5	1.7	55	94	-999	1.1
2016	10	10	1	13.8	1158	0	74	1.9	55	93	-999	1.2
2016	10	11	2.4	14.3	1225	0	68	2	44	92	-999	1.4
2016	10	12	2.3	13.4	1273	0	69.5	2.3	48	91	-999	1.3
2016	10	13	5.3	9.8	341	15.5	86	1.9	76	96	-999	0.6
2016	10	14	8.1	13.2	306	7	95.5	1.5	93	98	-999	0.4
2016	10	15	9.7	16.8	1142	0	81	1.7	66	96	-999	1.3
2016	10	16	5.2	16.1	768	0	90	0.6	82	98	-999	0.7
2016	10	17	8.2	13.7	235	14.5	96	0.6	94	98	-999	0.2
2016	10	18	8.1	17.2	967	0	84	1.6	69	99	-999	1
2016	10	19	7.6	13.1	608	0	81.5	1.8	67	96	-999	0.9
2016	10	20	4	12.9	643	1	83.5	1.6	71	96	-999	0.6
2016	10	21	8.3	13.1	636	0	76.5	1.1	57	96	-999	0.9
2016	10	22	0.7	12.7	1144	0	81	1.1	65	97	-999	0.6
2016	10	23	2.3	14.1	563	0	85	0.9	74	96	-999	0.5
2016	10	24	8.7	21.5	451	24	84	1.1	71	97	-999	0.8
2016	10	25	12.7	14.9	229	0	94	1.4	90	98	-999	0.4
2016	10	26	11.4	13.2	415	0	90.5	2.5	86	95	-999	0.8
2016	10	27	5.3	15.3	1045	0	83	2.4	70	96	-999	0.7
2016	10	28	3.8	11.7	602	0.5	91	1.2	85	97	-999	0.5
2016	10	29	5.3	14.5	652	0	88.5	2.9	80	97	-999	0.6
2016	10	30	6.8	17.3	1010	0	73.5	2.6	53	94	-999	1.1
2016	10	31	5.7	13.6	946	0	87.5	1.5	77	98	-999	0.6
2016	11	1	6.3	15.4	561	0.5	89.5	1.9	80	99	-999	0.7
2016	11	2	4.4	11.2	371	0	92.5	1.1	87	98	-999	0.3
2016	11	3	0.5	11	943	0	77.5	1.6	61	94	-999	0.4
2016	11	4	-1.2	11.6	614	6.5	85	1.2	72	98	-999	0.3
2016	11	5	7.3	12.4	127	5	94	1.7	90	98	-999	0.2
2016	11	6	4.9	7.7	339	0.5	88.5	1.5	81	96	-999	0.5
2016	11	7	1.5	7.6	693	0	81.5	1.8	67	96	-999	0.3
2016	11	8	1.8	6.5	340	0.5	86.5	1.9	76	97	-999	0.4
2016	11	9	1.6	8.5	147	6.5	91	3.5	86	96	-999	0.4
2016	11	10	6.2	9.9	287	6.5	91.5	2.6	87	96	-999	0.4
2016	11	11	4.9	8.1	371	1	87	2.7	78	96	-999	0.6
2016	11	12	-2.2	6.7	771	0	87	0.8	77	97	-999	0
2016	11	13	2.9	6.2	193	1.5	93.5	1.2	91	96	-999	0.2
2016	11	14	3.1	5.3	323	0	88.5	2	82	95	-999	0.4
2016	11	15	-0.1	7.2	367	0	90	1.4	83	97	-999	0.1
2016	11	16	6.4	9.9	127	1.5	94	2.5	91	97	-999	0.1
2016	11	17	9	12.1	221	0.5	92	3.3	87	97	-999	0.5
2016	11	18	8.7	12.4	236	9	87.5	3.8	80	95	-999	0.8
2016	11	19	5.4	10.1	641	0	81.5	2.3	68	95	-999	0.3
2016	11	20	3.3	15.5	557	1	78.5	5.6	63	94	-999	0.7
2016	11	21	9.8	16.2	136	30.5	81.5	3.7	66	97	-999	0.8
2016	11	22	8.5	9.7	98	16.5	96.5	1.6	95	98	-999	0
2016	11	23	6.7	11.6	193	0	93	2.1	88	98	-999	0.3
2016	11	24	7.1	8.5	180	0	93.5	2.4	90	97	-999	0.2
2016	11	25	6.8	8.6	199	1	92	2	88	96	-999	0.3
2016	11	26	5.1	11.5	392	0	92	1	86	98	-999	0.1
2016	11	27	4.4	9.7	410	0	91.5	2.8	84	99	-999	0.2
2016	11	28	2.4	7.2	671	0	69.5	4	50	89	-999	0.7
2016	11	29	-2.3	4.8	626	0	74.5	2.2	60	89	-999	0.2
2016	11	30	-4.8	5.5	718	0	79	0.6	64	94	-999	0
2016	12	1	-4.6	6.7	691	0	79	0.8	63	95	-999	0
2016	12	2	-2.9	7.3	531	0	85.5	2.8	75	96	-999	0
2016	12	3	-1.1	1.5	157	0	94.5	1.4	92	97	-999	0.1
2016	12	4	-4.3	5.9	607	0	87.5	0.5	78	97	-999	0
2016	12	5	-4.8	4.7	595	0	89	0.4	82	96	-999	0
2016	12	6	-3.6	8.1	595	0	86	0.7	76	96	-999	0
2016	12	7	-5.1	-1.6	169	0	94.5	0.6	92	97	-999	0
2016	12	8	-3.3	0.6	213	0	97	0.8	96	98	-999	0.1
2016	12	9	-3.8	-0.2	250	0	97	0.6	96	98	-999	0
2016	12	10	-4.8	-1.8	164	0	96.5	0.5	96	97	-999	0.1
2016	12	11	-4.1	0.8	123	0	97.5	0.6	96	99	-999	0
2016	12	12	-1.3	5.6	223	0	97.5	1.2	95	100	-999	0
2016	12	13	1.4	2.5	117	1	96.5	1.3	95	98	-999	0.1
2016	12	14	-1.4	1.3	208	0	98.5	0.8	98	99	-999	0.1
2016	12	15	-4	4.5	349	0	97.5	0.5	96	99	-999	0
2016	12	16	-2.5	5.8	185	0	93.5	0.9	89	98	-999	0.1
2016	12	17	-2.6	7.5	555	0	91.5	0.6	86	97	-999	0
2016	12	18	-3.6	3.2	119	0	97.5	1.1	96	99	-999	0
2016	12	19	1.4	3.1	78	1	96	1.9	93	99	-999	0
2016	12	20	0.8	3.6	251	0.5	93.5	1.5	91	96	-999	0.1
2016	12	21	-3.4	2.6	148	0	96.5	1	94	99	-999	0
2016	12	22	1.7	4	117	4.5	98.5	2.1	98	99	-999	0
2016	12	23	3.2	7.9	215	0	95.5	1.2	92	99	-999	0.1
2016	12	24	4.7	8.7	189	1	97.5	2.3	96	99	-999	0.1
2016	12	25	4.6	8.9	260	0	94	1.7	89	99	-999	0
2016	12	26	6.8	9	191	0.5	96	1.9	94	98	-999	0.3
2016	12	27	-1.3	6.8	593	0	91.5	2.6	85	98	-999	0
2016	12	28	-0.1	7.2	556	0	84.5	3.2	75	94	-999	0.1
2016	12	29	-1.2	5.2	574	0	86.5	2.5	76	97	-999	0
2016	12	30	-2.7	-1.3	128	0	97.5	0.7	97	98	-999	0
2016	12	31	-2.2	-1.4	115	0	97	0.8	97	97	-999	0
2017	1	1	-2.9	-0.1	127	0	97.5	1.6	97	98	-999	0
2017	1	2	-1.8	0	112	0	95.5	0	93	98	-999	0
2017	1	3	-1.6	-0.9	129	0	94	0.6	93	95	-999	0.1
2017	1	4	-3.1	2.2	155	0.5	93	2.4	91	95	-999	0.1
2017	1	5	-0.1	3.3	297	0	86.5	2.9	79	94	-999	0.3
2017	1	6	-6.3	-0.9	650	0	78.5	2.8	66	91	-999	0
2017	1	7	-7.8	-0.1	449	0.5	78.5	2	65	92	-999	0.1
2017	1	8	-2.5	1.2	174	0	93.5	0.9	91	96	-999	0.1
2017	1	9	-1.1	1.8	182	6.5	95	1.4	92	98	-999	0.2
2017	1	10	0	6.1	301	1	91	1.8	85	97	-999	0.2
2017	1	11	0.3	6	126	2	97	3	96	98	-999	0.1
2017	1	12	3.9	8.4	196	2.5	85	3.3	73	97	-999	0.4
2017	1	13	0.7	4.1	409	1	84.5	4.5	76	93	-999	0.4
2017	1	14	0.1	3.3	544	1	81	3	68	94	-999	0.1
2017	1	15	-6.8	1.7	179	0	92	0.8	88	96	-999	0
2017	1	16	-1	2.2	640	8.5	86.5	2.9	77	96	-999	0.1
2017	1	17	-4.9	-0.2	698	0	77.5	5.2	66	89	-999	0.4
2017	1	18	-5.3	0	687	0	72	3.6	60	84	-999	0.3
2017	1	19	-7.1	0.2	676	0	78.5	2.7	68	89	-999	0.2
2017	1	20	-9.4	1.2	815	0	79.5	0.8	68	91	-999	0
2017	1	21	-9.6	2.3	837	0	81	1.5	71	91	-999	0
2017	1	22	-5.5	3.4	695	0	77.5	1.7	63	92	-999	0.1
2017	1	23	-7.5	2.5	813	0	76.5	1.7	62	91	-999	0
2017	1	24	-9	-1.9	240	0	89.5	1.7	86	93	-999	0.1
2017	1	25	-5	-3.6	127	0	84	2.2	78	90	-999	0.3
2017	1	26	-9.5	-0.1	833	0	79.5	1.4	69	90	-999	0
2017	1	27	-6.4	3.7	308	0	78.5	1.2	67	90	-999	0.3
2017	1	28	-0.7	9	453	0	72.5	1.1	54	91	-999	0.5
2017	1	29	0.8	9.5	497	0	85.5	0.9	74	97	-999	0.4
2017	1	30	-2.4	6.4	120	7.5	93.5	2.9	90	97	-999	0
2017	1	31	5.9	8.6	145	2.5	95.5	2.3	94	97	-999	0.2
2017	2	1	4.1	12.4	483	0	90.5	1.5	84	97	-999	0.2
2017	2	2	0.7	14	649	4.5	82.5	3	68	97	-999	0.3
2017	2	3	6.1	11	575	1	84	3.5	74	94	-999	0.7
2017	2	4	4.3	8.6	295	3	84	4.3	75	93	-999	0.9
2017	2	5	0.6	8.7	205	0.5	90.5	1.1	86	95	-999	0.3
2017	2	6	3.8	6.5	240	0	90	3.2	86	94	-999	0.4
2017	2	7	3.3	6.1	249	2	93	1.5	90	96	-999	0.3
2017	2	8	4.1	8	424	0.5	88	3.4	81	95	-999	0.7
2017	2	9	2.8	4.6	483	0	85.5	2.7	79	92	-999	0.6
2017	2	10	-0.3	7.1	584	0	85	1.1	77	93	-999	0.4
2017	2	11	0.7	4.2	174	15.5	93.5	1.4	91	96	-999	0.2
2017	2	12	0.2	12.5	723	0	83.5	1.9	71	96	-999	0.6
2017	2	13	0.3	9.5	991	0	82	2.9	72	92	-999	0.7
2017	2	14	1	9.9	488	0	82	1.4	70	94	-999	0.7
2017	2	15	-1.1	13.8	863	0	79	1	63	95	-999	0.6
2017	2	16	-0.6	13.7	880	0.5	83.5	0.7	71	96	-999	0.5
2017	2	17	3.5	12.6	552	0	80	1.1	64	96	-999	0.7
2017	2	18	0.2	11.7	1187	0	74.5	1.9	55	94	-999	0.8
2017	2	19	-4	12.3	1140	0	76	0.9	58	94	-999	0.6
2017	2	20	-0.7	12.2	531	0	80	1.8	66	94	-999	0.5
2017	2	21	7.9	13.3	232	0	86.5	2.3	79	94	-999	0.6
2017	2	22	8.3	10.3	237	0	85	2.2	76	94	-999	0.8
2017	2	23	-0.9	16.4	877	0.5	69	3.8	42	96	-999	1.2
2017	2	24	3.7	8.5	687	0	77.5	2.6	63	92	-999	1.1
2017	2	25	-2.8	9.9	1307	0	67.5	1.2	41	94	-999	0.8
2017	2	26	-1.2	14.4	1074	0	65.5	1.9	38	93	-999	1.2
2017	2	27	-1.1	15.3	1141	7	72.5	4.2	52	93	-999	1.3
2017	2	28	4.4	8.7	484	5	83.5	4.5	75	92	-999	1.3
2017	3	1	3.6	9	323	8	87	5	81	93	-999	0.8
2017	3	2	5.5	12.4	1249	0	69.5	2.3	45	94	-999	1.5
2017	3	3	0.9	16.1	802	0.5	72	3.6	51	93	-999	1.5
2017	3	4	6.5	10.6	311	2.5	72	3.1	54	90	-999	1.1
2017	3	5	3.9	9.3	574	7	80	4.3	68	92	-999	1.2
2017	3	6	5.2	9.2	313	9	87	4.5	80	94	-999	1.1
2017	3	7	3.5	8.5	565	0	83.5	2.3	73	94	-999	1
2017	3	8	-1.7	11.6	378	0.5	91	2.3	86	96	-999	0.6
2017	3	9	7.7	13.2	587	0	86	2	80	92	-999	0.8
2017	3	10	5.5	14.6	1465	0	72.5	1.9	50	95	-999	1.6
2017	3	11	0.3	16.5	1536	0	67.5	1.1	46	89	-999	1.5
2017	3	12	2.2	17.8	1348	0	75	1	59	91	-999	1.5
2017	3	13	6.4	17.8	1545	0	62	2.6	34	90	-999	2.4
2017	3	14	4.8	17	1570	0	68.5	2.3	47	90	-999	2.1
2017	3	15	1.7	16.4	1619	0	73	2.6	54	92	-999	1.8
2017	3	16	4.4	18.2	1653	0	71	1.2	49	93	-999	1.9
2017	3	17	1.5	20.6	1617	0.5	66.5	2.3	38	95	-999	2.1
2017	3	18	6.5	11.6	365	0	83.5	2.9	79	88	-999	0.9
2017	3	19	9.1	16.2	930	0	80	2.4	67	93	-999	1.7
2017	3	20	9.6	15.5	842	0	75.5	2.1	60	91	-999	1.9
2017	3	21	6.4	11.6	432	7.5	83	2.2	74	92	-999	1.1
2017	3	22	4.4	11.4	1078	0	78.5	1.2	62	95	-999	1.4
2017	3	23	3.9	16.3	890	4.5	73.5	1.9	49	98	-999	1.5
2017	3	24	6.8	12.9	742	0	89.5	2.7	80	99	-999	1.2
2017	3	25	6.7	17.6	1817	0	73.5	3.4	52	95	-999	2.8
2017	3	26	4.9	16.6	1880	0	72.5	1.3	49	96	-999	2.2
2017	3	27	1.8	19	1978	0	69.5	1.7	44	95	-999	2.3
2017	3	28	3.7	20	1849	0	70	1.7	43	97	-999	2.5
2017	3	29	2.6	19.9	1958	0	72.5	0.9	47	98	-999	2.3
2017	3	30	4.7	22.6	2011	0	63.5	1.1	34	93	-999	2.7
2017	3	31	5.5	21.5	1599	0	63.5	1.9	35	92	-999	2.7
2017	4	1	7.9	13.4	824	0.5	85.5	1.6	72	99	-999	1.4
2017	4	2	6.4	16.6	1174	0	76	2	52	100	-999	2
2017	4	3	6.2	20.6	1939	0	66	2.3	41	91	-999	3.1
2017	4	4	6	18.4	1479	0	61.5	1.9	36	87	-999	2.6
2017	4	5	6.5	17.5	1995	0	62	3.4	39	85	-999	3.5
2017	4	6	6.3	14.1	2037	0	65.5	3.8	46	85	-999	3.4
2017	4	7	3.3	19.2	2240	0	64.5	2.5	42	87	-999	3.3
2017	4	8	5.5	21.8	2249	0	65	1.6	38	92	-999	3.3
2017	4	9	3.2	24.4	2262	0	64	0.9	31	97	-999	3.1
2017	4	10	3.7	24.7	2045	0	66.5	2.1	34	99	-999	3.3
2017	4	11	2.4	16.9	2125	0	63	1.9	31	95	-999	2.9
2017	4	12	1.5	20.5	2325	0	62.5	1.1	33	92	-999	3.1
2017	4	13	4.4	19.1	2253	0	68	1.4	41	95	-999	3.1
2017	4	14	4.5	19.2	1803	0	67	1.1	40	94	-999	2.7
2017	4	15	4.2	15.7	966	0	75.5	1.8	55	96	-999	1.6
2017	4	16	8.4	14	1325	0	71	2.2	48	94	-999	2.6
2017	4	17	4.7	15.2	877	0	72.5	2.1	51	94	-999	1.9
2017	4	18	1	11.7	2431	0	62.5	3.1	33	92	-999	3.3
2017	4	19	0.2	10.2	2031	0	64	3.2	36	92	-999	3
2017	4	20	-2.4	12.5	2580	0	58.5	2.7	30	87	-999	3.3
2017	4	21	-0.7	17.2	2546	0	51	1.6	20	82	-999	3.4
2017	4	22	0.3	18.3	1838	0	62.5	1.7	38	87	-999	2.7
2017	4	23	4.2	15.7	2593	0	66	2.6	39	93	-999	3.9
2017	4	24	0.6	20.7	2542	0	59.5	1.6	34	85	-999	3.6
2017	4	25	4.9	15.7	856	19	75.5	2	54	97	-999	2.1
2017	4	26	1.7	6.6	435	1.5	91.5	2.9	85	98	-999	0.7
2017	4	27	1.5	10.1	1947	1	80	1.9	61	99	-999	2.3
2017	4	28	2.1	12.5	1729	0.5	68	1.9	38	98	-999	2.6
2017	4	29	-0.9	17.3	2653	0	68.5	0.9	37	100	-999	3.2
2017	4	30	-0.1	19.2	2318	4.5	65.5	3.3	33	98	-999	3.6
2017	5	1	5.7	14.9	1874	0.5	77	2.7	56	98	-999	3
2017	5	2	2.6	11.7	861	10.5	89.5	1	79	100	-999	1.1
2017	5	3	6.3	13.1	1052	3	89	1	78	100	-999	1.6
2017	5	4	6.2	15.3	1474	0.5	83.5	0.9	67	100	-999	2.2
2017	5	5	1.7	20.6	2534	0	71	1.2	42	100	-999	3.4
2017	5	6	9.3	13.5	511	5.5	93	1.9	87	99	-999	0.8
2017	5	7	10.1	12.1	281	8.5	94	2.2	89	99	-999	0.5
2017	5	8	8.1	11	727	0	86.5	2.1	74	99	-999	1.4
2017	5	9	5.5	16.2	2596	0	73	2.2	48	98	-999	3.8
2017	5	10	2.5	22.4	2704	0	69	2.2	43	95	-999	4.1
2017	5	11	6.6	15.5	702	12.5	89	1.5	79	99	-999	1.1
2017	5	12	11.1	19.7	1503	2	84.5	1.6	69	100	-999	2.7
2017	5	13	8.9	21.3	1671	4.5	83.5	1.1	67	100	-999	2.8
2017	5	14	8.7	20.6	1648	6	86.5	0.9	73	100	-999	2.7
2017	5	15	5.9	23.3	2777	0	75	0.9	50	100	-999	4.2
2017	5	16	8.5	26.8	2834	0	66	1.1	34	98	-999	4.8
2017	5	17	10.4	27.5	2769	0.5	71.5	1.5	46	97	-999	5
2017	5	18	15.4	24.6	1501	3.5	78	1.6	59	97	-999	3.4
2017	5	19	9.3	14.7	1205	20.5	87	1.5	74	100	-999	2.2
2017	5	20	5.4	18.2	1674	0.5	75	1.1	50	100	-999	2.7
2017	5	21	4	21.9	2934	0	71	1.7	43	99	-999	4.3
2017	5	22	7	25.4	2812	0	70	1.1	43	97	-999	4.6
2017	5	23	10	27.4	2597	0	70.5	1.4	41	100	-999	4.8
2017	5	24	11	25	2902	0	72	2	47	97	-999	5.2
2017	5	25	13.4	25.4	2937	0	68	2.5	43	93	-999	5.7
2017	5	26	11.6	27.9	2963	0	68	1.4	44	92	-999	5.5
2017	5	27	11.7	29.5	2832	0	68.5	1.2	39	98	-999	5.3
2017	5	28	12.3	29.9	2827	0	68.5	1.4	37	100	-999	5.5
2017	5	29	11.7	30	2877	0	66	1.6	35	97	-999	5.7
2017	5	30	14.2	28.2	2546	0	69	1.7	44	94	-999	5.2
2017	5	31	14.8	25.9	2245	1	77.5	2.1	55	100	-999	4.6
2017	6	1	12.4	27	2752	0	75	0.9	50	100	-999	5
2017	6	2	12.7	28	2860	0	70.5	1.4	41	100	-999	5.4
2017	6	3	15.3	27.2	1560	24	78.5	1.5	57	100	-999	3.6
2017	6	4	12.4	20.2	2260	0	76	1.8	52	100	-999	4.1
2017	6	5	11	23	2902	2.5	69.5	1.1	42	97	-999	5
2017	6	6	10.4	19.4	2038	4.5	72.5	3	47	98	-999	4
2017	6	7	8.5	19.6	2224	0	69.5	1.9	41	98	-999	4
2017	6	8	6.5	25.2	3008	0	68	1	36	100	-999	4.9
2017	6	9	11.2	24.5	1886	1.5	79	1.8	60	98	-999	3.6
2017	6	10	11	26.6	3002	0	70	1	42	98	-999	5.3
2017	6	11	11.6	30.6	2926	0	64.5	1.2	32	97	-999	5.7
2017	6	12	17	26.9	1999	0	72.5	1.8	49	96	-999	4.7
2017	6	13	12.1	27.9	3015	0.5	63.5	1.6	37	90	-999	5.8
2017	6	14	14.5	29.6	2149	2	72.5	1.2	45	100	-999	4.6
2017	6	15	15.3	30.7	2321	1	78	1.4	56	100	-999	4.9
2017	6	16	15.1	26.1	2911	0	63	2.5	32	94	-999	6.2
2017	6	17	11.8	25.8	3073	0	67.5	2.8	43	92	-999	6.1
2017	6	18	13.7	29.5	3084	0	64.5	2.4	36	93	-999	6.5
2017	6	19	13.6	32.9	2978	0	65	1.5	38	92	-999	6.3
2017	6	20	17.5	33.7	2857	0	66	1.8	40	92	-999	6.6
2017	6	21	17.5	35.9	2438	0	66	0.8	34	98	-999	5.7
2017	6	22	17.8	36.2	2767	0	65	1.8	31	99	-999	6.8
2017	6	23	18.6	31.7	2684	0	70.5	1.8	48	93	-999	6.2
2017	6	24	16.1	29.3	2258	0	66.5	1.5	37	96	-999	5.1
2017	6	25	15.9	27.5	2586	0	66	1.9	38	94	-999	5.7
2017	6	26	12.2	28.6	1845	0	70.5	1.2	44	97	-999	3.9
2017	6	27	16.2	29.9	2388	17	72	2.1	45	99	-999	5.5
2017	6	28	15.5	23.9	1664	6	79.5	2.4	59	100	-999	3.7
2017	6	29	12.1	21.5	1384	9	79	2.1	58	100	-999	2.9
2017	6	30	9.3	19.7	1661	4.5	79.5	2.5	60	99	-999	3
2017	7	1	12.4	17.6	729	7	92.5	1.8	85	100	-999	1.5
2017	7	2	13.9	20.7	1188	0.5	80.5	1.5	61	100	-999	2.5
2017	7	3	14.6	25.9	2190	0	75	1.2	50	100	-999	4.4
2017	7	4	12.6	29.3	2884	0	69	1.1	39	99	-999	5.6
2017	7	5	13	32.8	2902	0	64.5	1.3	31	98	-999	6
2017	7	6	14	33.3	2811	0	61.5	2	25	98	-999	6.4
2017	7	7	20.4	34	2592	0	61	2.4	35	87	-999	6.8
2017	7	8	18.2	34.6	1919	8	68.5	2	40	97	-999	5.2
2017	7	9	17.8	26.9	1177	17	79	1.6	58	100	-999	2.9
2017	7	10	16.7	25.3	1211	8	83	2.2	66	100	-999	3
2017	7	11	14.3	25.8	1714	0	76	1.6	52	100	-999	3.6
2017	7	12	16.4	26	1770	0	77	3.1	58	96	-999	4.3
2017	7	13	16	26.3	1755	0	72.5	1.3	47	98	-999	3.8
2017	7	14	17	25.7	2703	0	64.5	2.7	37	92	-999	6
2017	7	15	13.7	24.5	2630	0	66.5	1.8	43	90	-999	5.2
2017	7	16	14.4	28.9	2658	0	66	1.3	43	89	-999	5.4
2017	7	17	15.7	30.3	2800	0	66	1.6	38	94	-999	5.9
2017	7	18	15.3	32.1	2672	0	63.5	2.7	31	96	-999	6.5
2017	7	19	17.5	31.6	2262	9.5	64	3.1	31	97	-999	6.3
2017	7	20	17.3	26.1	1847	0	76	2.6	53	99	-999	4.4
2017	7	21	14.5	27.8	2158	0	72.5	1.4	48	97	-999	4.5
2017	7	22	14.6	27.3	1791	4.5	76	2	52	100	-999	3.9
2017	7	23	13.9	23.4	1842	0.5	71.5	2.5	50	93	-999	4
2017	7	24	14.8	22.9	1976	1.5	70	3.7	46	94	-999	4.6
2017	7	25	14.3	21.6	1413	0.5	78	2.8	62	94	-999	3.2
2017	7	26	12.4	25.1	2152	1.5	71	1.8	43	99	-999	4.2
2017	7	27	16.6	23.5	1248	0	79.5	2.8	60	99	-999	3
2017	7	28	15.1	24.6	2171	0	70	1.6	47	93	-999	4.5
2017	7	29	12	29.6	2754	0	71.5	1.9	45	98	-999	5.4
2017	7	30	16.2	28.7	1836	0.5	73.5	2.4	50	97	-999	4.3
2017	7	31	17	29.8	1615	0	77.5	1.3	55	100	-999	3.7
2017	8	1	17.7	28.5	1652	25.5	72.5	2.2	45	100	-999	4
2017	8	2	17.3	31.5	2511	1	77.5	1.4	55	100	-999	5.3
2017	8	3	21.6	31.2	2022	0	69	2.2	40	98	-999	5.3
2017	8	4	19.1	28	1765	0	66	1.9	40	92	-999	4.5
2017	8	5	16.2	28.1	1718	0	69	2.7	43	95	-999	4.4
2017	8	6	13.3	25.7	2520	0	60.5	2.4	34	87	-999	5.3
2017	8	7	12.1	29.3	2679	1.5	55	2	30	80	-999	5.5
2017	8	8	16	23	1234	5.5	80	2.4	61	99	-999	3
2017	8	9	11.7	23.1	1873	0.5	69.5	1.6	40	99	-999	3.6
2017	8	10	8.2	20.9	1848	0	70.5	1.7	42	99	-999	3.2
2017	8	11	13.2	20.1	1182	0.5	72.5	2.3	54	91	-999	2.8
2017	8	12	11.3	23.2	1616	0	73	1.9	48	98	-999	3.3
2017	8	13	15.4	25.7	1596	0	74	2.1	55	93	-999	3.6
2017	8	14	14.1	29.5	2498	0	69.5	1.4	42	97	-999	4.8
2017	8	15	17.2	26.7	876	0.5	74.5	1.7	51	98	-999	2.7
2017	8	16	14.5	27.5	1537	0	76	1	53	99	-999	3.1
2017	8	17	16.8	30	2357	0	66	1.7	38	94	-999	5.1
2017	8	18	16.1	28.2	1498	8	73	2.1	48	98	-999	3.6
2017	8	19	13.4	22.6	2254	0	70	2.3	40	100	-999	4.3
2017	8	20	9.2	23.9	2066	0	66.5	1.8	36	97	-999	3.8
2017	8	21	9.8	26.5	2262	0	64.5	1.1	40	89	-999	3.9
2017	8	22	12.5	29.6	2368	0	64	1.3	38	90	-999	4.5
2017	8	23	13.8	31.8	2287	0	69	2.2	43	95	-999	4.9
2017	8	24	14.6	28.2	1640	0	76	1.5	54	98	-999	3.4
2017	8	25	15	31.2	1384	0	66	1.4	35	97	-999	3.5
2017	8	26	15.3	32.5	2084	0	60.5	1.2	31	90	-999	4.4
2017	8	27	15.9	32.5	1697	0	64	1.9	38	90	-999	4.2
2017	8	28	20.6	33.1	1829	0	61	1.8	37	85	-999	4.8
2017	8	29	18.4	35	2084	0	51	1.6	20	82	-999	5.1
2017	8	30	17.8	27.1	749	31.5	80.5	1.9	61	100	-999	2.3
2017	8	31	14.2	17.4	824	0	83	2.4	66	100	-999	1.8
2017	9	1	8.1	22.2	1808	2.5	72.5	1.8	45	100	-999	2.9
2017	9	2	12	17	835	17.5	88	2	76	100	-999	1.8
2017	9	3	7.5	20.1	1894	0	76	1.1	52	100	-999	2.6
2017	9	4	11.4	24.8	1794	0	73	1.4	48	98	-999	3.1
2017	9	5	17.1	25.7	1159	0	78	1.7	62	94	-999	2.7
2017	9	6	15	21	1559	0	72.5	2.9	51	94	-999	3.3
2017	9	7	13.6	20.1	1205	0	71	1.7	50	92	-999	2.6
2017	9	8	11.7	20.1	1116	2	77	3.2	59	95	-999	2.5
2017	9	9	12.5	17.2	746	0.5	90	3.4	80	100	-999	1.7
2017	9	10	7.6	19.9	1563	0	75	1.6	50	100	-999	2.3
2017	9	11	10.9	19.8	1183	1	71	3.9	46	96	-999	2.9
2017	9	12	11.4	18.8	1355	0	74	2.8	51	97	-999	2.7
2017	9	13	11.1	24.3	854	5.5	75.5	5.5	64	87	-999	2.8
2017	9	14	11.3	16.9	1100	1.5	76.5	4	57	96	-999	2.4
2017	9	15	6.3	16.2	1161	1	78.5	1.4	58	99	-999	1.6
2017	9	16	5.8	15.7	1137	1	83	1.1	66	100	-999	1.5
2017	9	17	5.8	14	752	10	88.5	1.3	77	100	-999	1
2017	9	18	8.4	15.3	938	0.5	85	0.9	70	100	-999	1.3
2017	9	19	7.4	15.9	1161	1	85	1.8	70	100	-999	1.6
2017	9	20	7.1	18.1	1595	0	79	1	58	100	-999	1.9
2017	9	21	5.2	20.5	1794	0.5	70.5	1.1	42	99	-999	2.2
2017	9	22	5.3	23.1	1660	0	75	1.1	51	99	-999	2.2
2017	9	23	8.8	22.6	1460	0	71	1.1	45	97	-999	2.1
2017	9	24	11	23.1	1689	0	70	1.1	45	95	-999	2.5
2017	9	25	8.7	20.1	970	3.5	81.5	1.2	64	99	-999	1.4
2017	9	26	13.4	17.8	481	2	94.5	0.9	89	100	-999	0.8
2017	9	27	13.8	20.4	709	0.5	88.5	0.7	77	100	-999	1.3
2017	9	28	10.5	23	1256	0	79	1.4	58	100	-999	1.9
2017	9	29	10.2	25.2	1516	0	71.5	1.2	43	100	-999	2.2
2017	9	30	11.5	15.7	320	9	95.5	1.4	91	100	-999	0.7
2017	10	1	8.3	14.7	675	1	95.5	1.2	91	100	-999	0.8
2017	10	2	12.4	18.1	296	0.5	98.5	3	97	100	-999	0.5
2017	10	3	12.3	17.5	1097	1.5	75.5	2.4	53	98	-999	1.8
2017	10	4	5.6	17.3	1102	0	81	0.9	62	100	-999	1.3
2017	10	5	3.4	22.3	1446	0	70	2.4	40	100	-999	1.8
2017	10	6	5.3	15.1	970	2	78.5	2.3	58	99	-999	1.3
2017	10	7	1.8	15.9	1324	3.5	78	1.4	56	100	-999	1.1
2017	10	8	9.2	14.4	524	0	94	2	88	100	-999	0.8
2017	10	9	9.6	14.5	419	0.5	95	0.6	90	100	-999	0.6
2017	10	10	4.7	19.1	890	0	86	1.1	72	100	-999	0.9
2017	10	11	6.8	20.6	1271	0	81.5	1.6	63	100	-999	1.4
2017	10	12	9.9	20.3	681	0.5	85.5	2	71	100	-999	1.2
2017	10	13	7.7	22.2	1225	0	79.5	0.9	59	100	-999	1.3
2017	10	14	6.6	21.4	1274	0.5	83	0.8	66	100	-999	1.2
